movieId,movieName,Year,Actors,Directors
85059,The Breadwinner,2017.0,,
85079,Teenage Mutant Ninja Turtles III,1993.0,,
85082,The Astronaut's Wife,1999.0,,
85103,Haunted Mansion,1998.0,,
85106,The Prisoner,2013.0,"Patrick McGoohan, Angelo Muscat, Peter Swanwick",N/A
85120,The Player,1992.0,,
85127,Dora,2016.0,,
85159,Little Nicky,2000.0,,
85183,The Summit,2012.0,,
85195,The Great Gilly Hopkins,2015.0,,
85198,Dahmer,2002.0,,
85204,When Ladies Meet,1933.0,,
85258,Because of You,1952.0,,
85265,Bichhoo,2000.0,"Bobby Deol, Rani Mukerji, Ashish Vidyarthi",Guddu Dhanoa
85298,K2,1991.0,,
85301,Patch Adams,1998.0,"Robin Williams, Daniel London, Monica Potter",Tom Shadyac
85303,The Babysitter,1995.0,,
85414,Big Top Pee-wee,1988.0,,
85417,The Brave Little Toaster,1987.0,,
85423,This Is 40,2012.0,,
85430,The Falls,1980.0,"Nick Ferrucci, Benjamin Farmer, Brian J. Saville Allard",Jon Garcia
85442,7 Days in Havana,2012.0,,
85502,A Haunted House,2013.0,"Marlon Wayans, Essence Atkins, Marlene Forte",Michael Tiddes
85564,The Black Panther,1921.0,,
85566,Confessions of a Teenage Drama Queen,2004.0,"Lindsay Lohan, Megan Fox, Adam Garcia",Sara Sugarman
85575,54,1998.0,,
85577,Fools Rush In,1949.0,,
85612,The Texas Chain Saw Massacre,1974.0,"Marilyn Burns, Edwin Neal, Allen Danziger",Tobe Hooper
85637,American Gangster,2007.0,"Denzel Washington, Russell Crowe, Chiwetel Ejiofor",Ridley Scott
85645,The Judge,2014.0,,
85648,Into Thin Air: Death on Everest,1997.0,"Peter Horton, Nathaniel Parker, Richard Jenkins",Robert Markowitz
85662,The Mummy,2017.0,,
85665,I Love You Phillip Morris,2009.0,,
85668,The Ninth Gate,1999.0,,
85739,Freddy Got Fingered,2001.0,,
85748,Escape,2012.0,,
85750,Due Date,,,
85753,Society,1989.0,,
85755,Spetters,1980.0,,
85764,Kick-Ass ,,,
85799,Men,1997.0,"Jessie Buckley, Rory Kinnear, Paapa Essiedu",Alex Garland
85804,The Thriller,2010.0,"Lalu Alex, Said Alharbi, Anand",B. Unnikrishnan
85811,Rolling Thunder,1977.0,,
85832,The Mummy Returns,2001.0,,
85851,Bandits,1997.0,,
85863,The Rage: Carrie 2,1999.0,,
85868,Inspector Gadget,1999.0,,
85875,Harry Potter and the Chamber of Secrets,2002.0,"Daniel Radcliffe, Rupert Grint, Emma Watson",Chris Columbus
85879,Cliffhanger,1993.0,,
85908,Sol Goode,2001.0,,
85925,From the Hip,1987.0,,
85951,Austin Powers in Goldmember,2002.0,"Mike Myers, Beyoncé, Seth Green",Jay Roach
85961,In the Heart of the Sea,2015.0,"Chris Hemsworth, Cillian Murphy, Brendan Gleeson",Ron Howard
85963,Backdraft,1991.0,"Kurt Russell, William Baldwin, Robert De Niro",Ron Howard
85971,Dragon: The Bruce Lee Story,1993.0,,
86002,"Love, Rosie",2014.0,,
86045,Wings,1927.0,,
86104,The Piano,1993.0,,
86128,Dragon Tiger Gate,2006.0,,
86152,Spy Kids,2001.0,"Alexa PenaVega, Daryl Sabara, Antonio Banderas",Robert Rodriguez
86164,Ayn Rand: A Sense of Life,1996.0,"Sharon Gless, Michael S. Berliner, Harry Binswanger",Michael Paxton
86168,Black Sheep,1996.0,,
86191,Under the Tuscan Sun,2003.0,,
86222,Nothing like the Holidays,2008.0,,
86240,Puppets,1916.0,,
86245,District 9,2009.0,,
86246,Godfather,1991.0,"Chiranjeevi, Salman Khan, Nayanthara",Mohan Raja
86268,Dudley Do-Right,1999.0,"Brendan Fraser, Sarah Jessica Parker, Alfred Molina",Hugh Wilson
86272,G.I. Joe: The Rise of Cobra,2009.0,"Dennis Quaid, Channing Tatum, Marlon Wayans",Stephen Sommers
86345,JeruZalem,2015.0,"Yael Grobglas, Yon Tumarkin, Danielle Jadelyn","Doron Paz, Yoav Paz"
86357,Red Dust,2004.0,,
86397,Batman Forever,1995.0,,
86414,Children of the Corn,1984.0,,
86428,The Departed,2006.0,,
86438,The Howling,1981.0,"Dee Wallace, Patrick Macnee, Dennis Dugan",Joe Dante
86439,The Death of Stalin,,,
86442,American Psycho 2,2002.0,,
86449,The Net,1995.0,"Sandra Bullock, Jeremy Northam, Dennis Miller",Irwin Winkler
86490,Predators,2010.0,"Adrien Brody, Laurence Fishburne, Topher Grace",Nimród Antal
86506,The Jungle Book,1994.0,,
86536,Indian Summer,1993.0,"Alan Arkin, Matt Craven, Diane Lane",Mike Binder
86569,The Ten Commandments,1956.0,,
86573,Nanny McPhee,2005.0,"Emma Thompson, Colin Firth, Angela Lansbury",Kirk Jones
86576,Take the Money and Run,1969.0,"Woody Allen, Janet Margolin, Marcel Hillaire",Woody Allen
86619,The World According to Garp,1982.0,,
86652,Race to Witch Mountain,2009.0,"Dwayne Johnson, Carla Gugino, AnnaSophia Robb",Andy Fickman
86699,Pain & Gain,2013.0,"Mark Wahlberg, Dwayne Johnson, Anthony Mackie",Michael Bay
86728,Thoracocare,,,
86733,Tarzan & Jane,2002.0,"Tony Goldwyn, Minnie Driver, Brian Blessed","Chris Buck, Kevin Lima"
86772,Five Children and It,2004.0,,
86815,Drumline,2002.0,,
86819,Return of the Living Dead ,,"James Karen, Thom Mathews, Michael Kenworthy",Ken Wiederhorn
86827,Ed,1996.0,,
86831,Bride of Chucky,1998.0,"Jennifer Tilly, Brad Dourif, Katherine Heigl",Ronny Yu
86837,Smurfs: The Lost Village,2017.0,,
86838,Finding Kind,2011.0,,
86841,Death Proof,2007.0,,
86844,Ninja Over the Great Wall,1987.0,,
86879,Ruz,2009.0,"Reza Rezaparast, Shahin Poor Mohsen, Ahmad Abdollahi",Majid Majidi
86889,Spies,1943.0,,
86912,And Then There Were None,1974.0,,
86923,A River Runs Through It,1992.0,,
86927,W,2014.0,,
86934,The Inn of the Sixth Happiness,1958.0,,
86940,The Duff,2015.0,"Mae Whitman, Bella Thorne, Robbie Amell",Ari Sandel
86986,Rudolph and Frosty's Christmas in July,,"Red Buttons, Ethel Merman, Mickey Rooney","Jules Bass, Arthur Rankin Jr."
86987,Incarnate,2016.0,,
86995,Legion,2010.0,,
87017,Love at Sea,1965.0,,
87033,G.I. Jane,1997.0,,
87048,It Came from Outer Space,1953.0,"Richard Carlson, Barbara Rush, Charles Drake",Jack Arnold
87060,Tom and Jerry: The Fast and the Furry,,,
87064,Pets ,,,
87081,Casino Royale ,,,
87084,The Walking Dead,1936.0,,
87090,Changeling,2008.0,,
87092,King Kong,1933.0,,
87094,Hollywood Homicide,2003.0,,
87114,God's Not Dead 2,2016.0,,
87115,Pocahontas,1995.0,"Mel Gibson, Linda Hunt, Christian Bale","Mike Gabriel, Eric Goldberg"
87132,Black Mask 2: City of Masks,2002.0,,
87156,Underworld: Awakening,2012.0,,
87161,The Last Man on Earth,1964.0,,
87178,Beethoven's 4th,2001.0,,
87187,Whisper of the Heart,,,
87193,The Sitter,2011.0,,
87208,Sing!,2001.0,"Matthew McConaughey, Reese Witherspoon, Seth MacFarlane","Garth Jennings, Christophe Lourdelet"
87223,Hotel Transylvania,2012.0,,
87231,Weekend,2011.0,,
87249,The Toxic Avenger,1984.0,,
87270,The Gnome-Mobile,1967.0,,
87294,Lilo & Stitch,,,
87296,Z movie,,"Doc Butcher, Cocorito, Vincenzo Lombardo",Dagoberto Brasile
87385,Spartan,2004.0,,
87411,Magnolia,1999.0,,
87413,Journey 2: The Mysterious Island,2012.0,,
87451,3 Days to Kill,2014.0,"Kevin Costner, Hailee Steinfeld, Connie Nielsen",McG
87457,Delivery Man ,,,
87473,Silent Hill: Revelation,2012.0,"Adelaide Clemens, Kit Harington, Sean Bean",M.J. Bassett
87476,Rocky,1981.0,,
87488,The Last Emperor,1987.0,,
87490,Dr. Strangelove,1964.0,,
87521,The Great Mouse Detective,,,
87532,Wilson,2017.0,,
87541,The Night of the Iguana,1964.0,,
87608,The Temptress,1926.0,"Greta Garbo, Antonio Moreno, Marc McDermott","Fred Niblo, Mauritz Stiller"
87612,The Train,2011.0,,
87655,Brother Bear,,,
87664,The Time Traveler's Wife,2009.0,"Eric Bana, Rachel McAdams, Ron Livingston",Robert Schwentke
87672,The Man in the Iron Mask,1998.0,,
87674,Broken Flowers,2005.0,,
87689,Blue Chips,1994.0,"Nick Nolte, Mary McDonnell, J.T. Walsh",William Friedkin
87741,Death Racers,2008.0,,
87745,Ocean's Thirteen,2007.0,"George Clooney, Brad Pitt, Matt Damon",Steven Soderbergh
87787,Lucas,1986.0,,
87826,Sunshine Cleaning,2008.0,,
87864,Miracles from Heaven,2016.0,"Jennifer Garner, Kylie Rogers, Martin Henderson",Patricia Riggen
87867,The Devil's Rejects,2005.0,,
87886,Raw,2016.0,"Garance Marillier, Ella Rumpf, Rabah Nait Oufella",Julia Ducournau
87891,Mixed Nuts,1994.0,,
87910,The Chef,2012.0,"Jean Reno, Michaël Youn, Raphaëlle Agogué",Daniel Cohen
87927,Carriers,2009.0,"Chris Pine, Piper Perabo, Lou Taylor Pucci","David Pastor, Àlex Pastor"
87947,Why Did I Get Married%3F,2007.0,,
87954,One Fine Day,1996.0,,
87999,I Kill Giants ,,,
88002,National Lampoon's Pledge This!,,,
88006,Just My Luck,2006.0,"Lindsay Lohan, Chris Pine, Samaire Armstrong",Donald Petrie
88029,Tangled,2001.0,,
88051,Knights of the Round Table,1953.0,,
88102,Robbery,2015.0,,
88113,Insidious: Chapter 2,2013.0,,
88141,Saving Private Ryan,1998.0,,
88142,The Hours,2002.0,,
88150,The Warlords,2007.0,"Jet Li, Andy Lau, Takeshi Kaneshiro","Peter Ho-Sun Chan, Wai-Man Yip"
88172,It's Kind of a Funny Story,2010.0,,
88234,The Harvey Girls,1946.0,,
88257,Dutch,1991.0,"Ed O'Neill, Ethan Embry, JoBeth Williams",Peter Faiman
88267,True Romance,1993.0,,
88275,A Nightmare on Elm Street 5: The Dream Child,1989.0,,
88292,Dawn of the Dead,1978.0,,
88309,Bull Durham,,"Kevin Costner, Susan Sarandon, Tim Robbins",Ron Shelton
88393,Scary Movie ,,,
88410,Seven Samurai,1954.0,"Toshirô Mifune, Takashi Shimura, Keiko Tsushima",Akira Kurosawa
88412,Brewster's Millions,1985.0,"Richard Pryor, John Candy, Lonette McKee",Walter Hill
88444,18 Again!,1988.0,,
88451,The Baby-Sitters Club,1995.0,,
88463,Orphan,2009.0,"Vera Farmiga, Peter Sarsgaard, Isabelle Fuhrman",Jaume Collet-Serra
88467,Tango & Cash,1989.0,,
88469,The Phantom of the Opera,1925.0,,
88484,Underworld: Blood Wars,2017.0,,
88486,Starman,1984.0,,
88487,Juno,2007.0,,
88501,Night of the Comet,1984.0,,
88526,Snakes on a Plane,2006.0,,
88597,Black,2015.0,,
88624,Bride Wars,2009.0,"Kate Hudson, Anne Hathaway, Candice Bergen",Gary Winick
88628,Restrepo,2010.0,,
88653,Paranormal Activity ,,"Katie Featherston, Micah Sloat, Mark Fredrichs",Oren Peli
88655,9 to 5,1980.0,,
88658,Jeepers Creepers 2,2003.0,,
88661,Sideways,2004.0,,
88676,The Call,2013.0,,
88700,Rookie of the Year,1993.0,,
88703,Eclipse,1994.0,,
88725,Dior and I,2014.0,,
88747,Jingle All the Way,1996.0,,
88751,The Ring,2002.0,,
88774,Checking Out,2005.0,"Peter Falk, Laura San Giacomo, David Paymer",Jeff Hare
88826,Way of the Dragon,1972.0,,
88833,Godzilla vs. Hedorah,1971.0,,
88849,Love Bite,2012.0,,
88936,Gamer,2009.0,"Gerard Butler, Michael C. Hall, Ludacris","Mark Neveldine, Brian Taylor"
88957,High Fidelity,2000.0,,
88960,The Naked Gun,,,
89005,First Kid,1996.0,"Sinbad, Brock Pierce, Blake Boyd",David Mickey Evans
89034,The Queen of Versailles,2012.0,,
89085,Balls of Fury,2007.0,,
89109,Les Misérables,1948.0,,
89114,Goldfinger,1964.0,,
89128,"Oh, God! Book II",1980.0,,
89158,K-9,1989.0,,
89167,The Machinists,2010.0,,
89173,Despicable Me 2,2013.0,,
89174,Pirate's Passage,2015.0,"Donald Sutherland, Gage Munroe, Carrie-Anne Moss","Mike Barth, Jamie Gallant"
89176,Paul Blart: Mall Cop 2,2015.0,,
89211,See No Evil 2,2014.0,,
89213,Jaws ,,,
89235,Meet the Parents,2004.0,"Ben Stiller, Robert De Niro, Teri Polo",Jay Roach
89306,Platoon,1986.0,,
89307,Ghost,1990.0,"Patrick Swayze, Demi Moore, Whoopi Goldberg",Jerry Zucker
89313,Prom ,,,
89352,The Pirate Movie,1982.0,,
89408,Nine Lives,2016.0,,
89429,Rebecca,1963.0,,
89486,Anne of Green Gables,1985.0,,
89501,The Chronicles of Narnia ,,"Tilda Swinton, Georgie Henley, William Moseley",Andrew Adamson
89602,The Ugly Truth,2009.0,,
89631,Alice in Wondertown,1991.0,,
89659,Underworld: Evolution,2006.0,,
89668,World War Z ,,,
89669,Football,1982.0,N/A,Alexandre Promio
89696,Marry Me,1925.0,,
89697,Sudden Impact,1983.0,,
89725,Pitch Perfect 2,2015.0,"Anna Kendrick, Rebel Wilson, Hailee Steinfeld",Elizabeth Banks
89770,The Number 23,2007.0,,
89780,Logan's Run,1976.0,,
89786,Night Monster,1942.0,,
89792,The Puppetmaster,1993.0,,
89811,High Anxiety,1977.0,,
89815,Artifact,2012.0,,
89838,The Fountain,2006.0,,
89839,Ride Along,2014.0,,
89884,August: Osage County,2013.0,,
89902,Coronado,2003.0,,
89907,"The Long, Long Trailer",1954.0,,
89921,Status Update,,,
89930,The Lovers,1994.0,,
89954,A Night at the Roxbury,1998.0,,
89960,S.W.A.T.: Firefight,2011.0,,
89965,Pippi Longstocking,1949.0,,
89967,Teen Witch,1989.0,,
89973,Crooklyn,1994.0,,
89987,The Blue Lagoon,1980.0,,
90010,Birdemic: Shock and Terror,2008.0,,
90026,The Texas Chainsaw Massacre: The Beginning,2006.0,,
90034,Man with a Movie Camera,1929.0,,
90076,Ghost Ship,2002.0,,
90114,The Perfect Storm,2000.0,,
90120,Doctor Strange,2016.0,,
90141,My Dog Skip,2000.0,,
90165,Why Me%3F,2015.0,,
90181,Chicken Run,2000.0,"Mel Gibson, Julia Sawalha, Phil Daniels","Peter Lord, Nick Park"
90203,Piranha,1978.0,"Bradford Dillman, Heather Menzies-Urich, Kevin McCarthy",Joe Dante
90239,She-Devil,1989.0,,
90248,Jurassic World,2015.0,,
90253,The Waterboy,1998.0,,
90272,That Thing You Do!,,"Tom Hanks, Liv Tyler, Charlize Theron",Tom Hanks
90332,Along Came a Spider,2001.0,,
90361,Meet the Parents,2010.0,"Ben Stiller, Robert De Niro, Teri Polo",Jay Roach
90370,Cold Prey,2006.0,,
90371,Fist of Legend,1994.0,,
90382,Shark Tale,,,
90397,My Baby's Daddy,2004.0,"Eddie Griffin, Anthony Anderson, Michael Imperioli",Cheryl Dunye
90413,ZomBees,2008.0,Phil Bottoms,Fred Wilder
90418,Memento Mori,1999.0,,
90472,Major League,1989.0,,
90483,Our Idiot Brother,2011.0,,
90486,Aliens,1986.0,,
90552,The Lost Boys,1987.0,,
90582,Princess,2006.0,,
90583,Father of the Bride Part II,1995.0,,
90591,Robin Hood: Men in Tights,1993.0,,
90603,Seventh Son,2015.0,,
90633,His Girl Friday,1940.0,"Cary Grant, Rosalind Russell, Ralph Bellamy",Howard Hawks
90675,Dark Shadows,2012.0,"Johnny Depp, Michelle Pfeiffer, Eva Green",Tim Burton
90691,Eraserhead,1977.0,"Jack Nance, Charlotte Stewart, Allen Joseph",David Lynch
90692,Down and Out in Beverly Hills,1986.0,,
90747,She's All That,1999.0,,
90750,Kung Fu Panda 3,2016.0,,
90766,This Is the End,2013.0,,
90768,Jihad: A Story of the Others,2015.0,,
90773,Green Room,2015.0,,
90862,The Odd Life of Timothy Green,2012.0,,
90883,The Hitchhiker's Guide to the Galaxy ,,"Martin Freeman, Yasiin Bey, Sam Rockwell",Garth Jennings
90921,Paul,2011.0,,
90950,Avatar,2009.0,,
90967,Home Alone ,,"Macaulay Culkin, Joe Pesci, Daniel Stern",Chris Columbus
90969,Classified: The Edward Snowden Story,,,
90975,The Score,1978.0,"Robert De Niro, Edward Norton, Marlon Brando",Frank Oz
90979,Varsity,1928.0,,
90998,Airport,1979.0,"Burt Lancaster, Dean Martin, George Kennedy","George Seaton, Henry Hathaway"
91015,Another Cinderella Story,2008.0,,
91025,Exam,2009.0,,
91026,Wildcat,1942.0,"Dante Cueva Altamirano, Cristian De La Cruz, Erick Scott Vargas Laura","Trevor Frost, Melissa Lesh"
91030,Invaders from Mars,1986.0,,
91050,The Little Hours,,,
91074,Shutterdulai,2016.0,,
91076,Teenage Cave Man,1958.0,,
91087,Pop Star ,,,
91089,The Addams Family,1991.0,"Anjelica Huston, Raul Julia, Christopher Lloyd",Barry Sonnenfeld
91095,Jill Rips,2000.0,"Dolph Lundgren, Danielle Brett, Richard Fitzpatrick",Anthony Hickox
91106,Mr. Wonderful,1993.0,"Matt Dillon, Annabella Sciorra, Mary-Louise Parker",Anthony Minghella
91112,Save the Last Dance,2001.0,,
91140,Truth or Dare,2013.0,,
91141,The Hunger Games: Mockingjay – Part 2,2015.0,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth",Francis Lawrence
91207,Sweet November,2001.0,"Keanu Reeves, Charlize Theron, Jason Isaacs",Pat O'Connor
91227,Bewitched,2005.0,"Nicole Kidman, Will Ferrell, Shirley MacLaine",Nora Ephron
91243,"Hieronymus Bosch, Touched by the Devil",2015.0,,
91277,Gattaca,1997.0,,
91285,The Banger Sisters,2002.0,,
91293,Casper,1995.0,,
91313,Blended,2014.0,,
91327,Cats Don't Dance,1997.0,,
91332,Pulp Fiction,1994.0,"John Travolta, Uma Thurman, Samuel L. Jackson",Quentin Tarantino
91359,Stalker,1979.0,,
91366,Seven Brides for Seven Brothers,1954.0,"Jane Powell, Howard Keel, Jeff Richards",Stanley Donen
91395,Don't Breathe,2016.0,,
91457,1941,1979.0,,
91468,Marley & Me: The Puppy Years,,,
91481,Beverly Hills Cop,1984.0,,
91494,The Pursuit of Happiness,1988.0,,
91519,Jane Austen in Manhattan,1980.0,,
91547,Wreck-It Ralph,2012.0,"John C. Reilly, Jack McBrayer, Jane Lynch",Rich Moore
91552,Poltergeist,2015.0,,
91563,Black Water,2007.0,,
91572,An American Crime,2007.0,,
91583,Surf Ninjas,1993.0,,
91589,Le Mans,1970.0,,
91604,Marshall ,,,
91608,My Favorite Year,1982.0,,
91611,Free Willy ,,,
91640,Chariots of Fire,1981.0,,
91649,Vampire's Kiss,1989.0,,
91665,Swingers,2007.0,,
91677,Carlito's Way,1993.0,"Al Pacino, Sean Penn, Penelope Ann Miller",Brian De Palma
91692,Epic Movie,2007.0,,
91737,Wonder of Women,1929.0,,
91760,Tightrope,1984.0,,
91855,Thoranai,2009.0,,
91882,The Shack,2017.0,,
91886,Legoman's Great Escape,2002.0,,
91916,Peggy Sue Got Married,1986.0,,
91958,The Majestic,2001.0,,
91965,Rescue Dawn,2006.0,,
91974,The Changeling,1980.0,"George C. Scott, Trish Van Devere, Melvyn Douglas",Peter Medak
92002,Superman,1987.0,,
92018,Princess Mononoke,1997.0,,
92022,Four Women of Egypt,,,
92090,The Grandfather,1954.0,,
92098,Camp Nowhere,1994.0,,
92106,Maze Runner: The Death Cure,2018.0,,
92117,Gnomes ,,"Lee Richardson, Arthur Anderson, Rex Everhart","Jack Zander, Lars Calonius"
92216,The Shameless,2015.0,,
92233,The Blue Lagoon,1949.0,"Brooke Shields, Christopher Atkins, Leo McKern",Randal Kleiser
92266,Eve's Bayou,1997.0,,
92288,Death Toll,2008.0,,
92330,A Place at the Table,2012.0,,
92374,Cars,2006.0,,
92390,Enchanted,2007.0,,
92435,Drunken Master II,1994.0,"Jackie Chan, Ho-Sung Pak, Lung Ti","Chia-Liang Liu, Jackie Chan"
92437,Death on the Nile,1978.0,,
92441,Birdman of Alcatraz,1962.0,,
92480,Sand Castles,2014.0,"Jordon Hodges, Anne Winters, Randy Spence",Clenet Verdi-Rose
92501,Stonehearst Asylum,2014.0,,
92534,The Replacement Killers,1998.0,,
92601,ThanksKilling,2008.0,"Wanda Lust, Natasha Cordova, Lindsey Anderson",Jordan Downey
92607,One of Us,1989.0,,
92643,The Edge,1997.0,,
92651,Hostiles,2017.0,,
92667,Taxi Driver,1977.0,,
92704,Mozart and the Whale,2005.0,,
92720,Wrong Cops,2013.0,,
92826,E.T. the Extra-Terrestrial,1982.0,,
92836,Out to Kill,2014.0,,
92882,I Am Legend,2007.0,,
92883,Lóve,2011.0,,
92904,Still Alice,2014.0,,
92911,Rachel Getting Married,2008.0,"Anne Hathaway, Rosemarie DeWitt, Debra Winger",Jonathan Demme
92914,The Resident,2011.0,,
92920,Only God Forgives,2013.0,,
92937,The Gladiator ,,"Ken Wahl, Nancy Allen, Robert Culp",Abel Ferrara
92964,Budget Padmanabhan,2000.0,,
92980,Rio Bravo,1959.0,,
92989,Serendipity,2001.0,,
93005,Today's Special,2009.0,"Dean Winters, Aarti Mann, Kevin Corrigan",David Kaplan
93008,Chaos,2000.0,,
93013,Daddy's Home,2015.0,"Will Ferrell, Mark Wahlberg, Linda Cardellini",Sean Anders
93042,The Strangers in the House ,,,
93044,Don't Be Afraid of the Dark,2010.0,,
93065,American Ninja,1985.0,,
93073,The Hungover Games,2014.0,"Ben Begley, Herbert Russell, Ross Nathan",Josh Stolberg
93083,Kingsman: The Secret Service,2014.0,,
93091,The Santa Clause 2,2002.0,,
93094,National Lampoon's Vacation ,,,
93101,H. G. Wells' The War of the Worlds,2005.0,,
93111,In This Corner of the World,,,
93115,The Magnificent Seven,2016.0,"Denzel Washington, Chris Pratt, Ethan Hawke",Antoine Fuqua
93151,The Last Temptation of Christ,1988.0,,
93165,Our House,2006.0,,
93178,So I Married an Axe Murderer,1993.0,,
93204,Cartel Land,2015.0,,
93215,Pleasantville,1998.0,,
93226,Road House,1989.0,,
93235,Irreplaceable,2016.0,,
93238,Super High Me,2007.0,,
93252,Dirty Dancing: Havana Nights,,,
93255,Air Bud: World Pup,2000.0,,
93258,Killing Zoe,1994.0,,
93282,Night of the Demon,1957.0,,
93310,The Rocky Horror Picture Show,1975.0,,
93320,The Darjeeling Limited,2007.0,,
93362,Noah,2014.0,,
93383,The Taking of Pelham One Two Three,1974.0,"Walter Matthau, Robert Shaw, Martin Balsam",Joseph Sargent
93402,The Blob,1988.0,"Shawnee Smith, Kevin Dillon, Donovan Leitch Jr.",Chuck Russell
93409,When in Rome,2002.0,,
93476,CQ,2001.0,,
93480,Dogville,2003.0,"Nicole Kidman, Paul Bettany, Lauren Bacall",Lars von Trier
93489,Equilibrium,2002.0,,
93492,Tromeo and Juliet,1996.0,,
93497,The Sound of Music,1965.0,"Julie Andrews, Christopher Plummer, Eleanor Parker",Robert Wise
93509,Crimson Peak,2015.0,,
93515,Moms' Night Out,2014.0,"Sarah Drew, Sean Astin, Patricia Heaton","Andrew Erwin, Jon Erwin"
93521,Harry Potter ,,,
93523,Notorious,2009.0,,
93542,Train Ride,2005.0,,
93576,Rebel Without a Cause,1955.0,,
93683,The Blob,1958.0,,
93706,Signs,2008.0,,
93714,White Fang,1991.0,,
93739,The Hobbit: The Desolation of Smaug,2013.0,"Ian McKellen, Martin Freeman, Richard Armitage",Peter Jackson
93769,Justice League: The Flashpoint Paradox,,,
93771,Waterboys,2001.0,,
93797,Annie,1999.0,,
93825,Stronger ,,,
